3,電気メータ,@,@,住居,817電力量,@,@,@,@,1791,1545,246,20100601,20100630
3,電気メータ,@,@,住居,819電力量,@,@,@,@,1312,1153,159,20100601,20100630
3,電気メータ,@,@,住居,212電力量,@,@,@,@,1307,1082,225,20100701,20100731
3,電気メータ,@,@,住居,213電力量,@,@,@,@,1208,961,247,20100701,20100731
3,電気メータ,@,@,住居,214電力量,@,@,@,@,939,722,217,20100701,20100731
3,電気メータ,@,@,住居,215電力量,@,@,@,@,749,582,167,20100701,20100731
3,電気メータ,@,@,住居,216電力量,@,@,@,@,329,252,77,20100701,20100731
3,電気メータ,@,@,住居,217電力量,@,@,@,@,1063,807,256,20100701,20100731
3,電気メータ,@,@,住居,218電力量,@,@,@,@,402,251,151,20100701,20100731
3,電気メータ,@,@,住居,312電力量,@,@,@,@,1391,1092,299,20100701,20100731
3,電気メータ,@,@,住居,314電力量,@,@,@,@,1931,1678,253,20100701,20100731
3,電気メータ,@,@,住居,315電力量,@,@,@,@,733,533,200,20100701,20100731
3,電気メータ,@,@,住居,316電力量,@,@,@,@,824,572,252,20100701,20100731
3,電気メータ,@,@,住居,317電力量,@,@,@,@,528,350,178,20100701,20100731
3,電気メータ,@,@,住居,319電力量,@,@,@,@,1905,1611,294,20100701,20100731
3,電気メータ,@,@,住居,320電力量,@,@,@,@,3128,2724,404,20100701,20100731
3,電気メータ,@,@,住居,401電力量,@,@,@,@,1236,560,676,20100701,20100731
3,電気メータ,@,@,住居,409電力量,@,@,@,@,820,511,309,20100701,20100731
3,電気メータ,@,@,住居,605電力量,@,@,@,@,893,745,148,20100701,20100731
3,電気メータ,@,@,住居,606電力量,@,@,@,@,1178,941,237,20100701,20100731
3,電気メータ,@,@,住居,608電力量,@,@,@,@,1571,1335,236,20100701,20100731
3,電気メータ,@,@,住居,609電力量,@,@,@,@,1153,1019,134,20100701,20100731
3,電気メータ,@,@,住居,610電力量,@,@,@,@,851,726,125,20100701,20100731
3,電気メータ,@,@,住居,611電力量,@,@,@,@,585,391,194,20100701,20100731
3,電気メータ,@,@,住居,612電力量,@,@,@,@,1221,967,254,20100701,20100731
3,電気メータ,@,@,住居,613電力量,@,@,@,@,1510,1333,177,20100701,20100731
3,電気メータ,@,@,住居,615電力量,@,@,@,@,1316,945,371,20100701,20100731
3,電気メータ,@,@,住居,616電力量,@,@,@,@,1098,805,293,20100701,20100731
3,電気メータ,@,@,住居,619電力量,@,@,@,@,2256,1973,283,20100701,20100731
3,電気メータ,@,@,住居,620電力量,@,@,@,@,2317,1706,611,20100701,20100731
3,電気メータ,@,@,住居,621電力量,@,@,@,@,1546,1199,347,20100701,20100731
3,電気メータ,@,@,住居,805電力量,@,@,@,@,912,675,237,20100701,20100731
3,電気メータ,@,@,住居,813電力量,@,@,@,@,461,203,258,20100708,20100731
3,電気メータ,@,@,住居,815電力量,@,@,@,@,2412,2026,386,20100701,20100731
3,電気メータ,@,@,住居,817電力量,@,@,@,@,2183,1791,392,20100701,20100731
3,電気メータ,@,@,住居,819電力量,@,@,@,@,1526,1312,214,20100701,20100731
3,電気メータ,@,@,住居,210電力量,@,@,@,@,312,203,109,20100820,20100831
3,電気メータ,@,@,住居,212電力量,@,@,@,@,1566,1307,259,20100801,20100831
3,電気メータ,@,@,住居,213電力量,@,@,@,@,1465,1208,257,20100801,20100831
3,電気メータ,@,@,住居,214電力量,@,@,@,@,1192,939,253,20100801,20100831
3,電気メータ,@,@,住居,215電力量,@,@,@,@,935,749,186,20100801,20100831
3,電気メータ,@,@,住居,216電力量,@,@,@,@,405,329,76,20100801,20100831
3,電気メータ,@,@,住居,217電力量,@,@,@,@,1302,1063,239,20100801,20100831
3,電気メータ,@,@,住居,218電力量,@,@,@,@,576,402,174,20100801,20100831
3,電気メータ,@,@,住居,220電力量,@,@,@,@,464,297,167,20100821,20100831
3,電気メータ,@,@,住居,312電力量,@,@,@,@,1738,1391,347,20100801,20100831
3,電気メータ,@,@,住居,314電力量,@,@,@,@,2164,1931,233,20100801,20100831
3,電気メータ,@,@,住居,315電力量,@,@,@,@,931,733,198,20100801,20100831
3,電気メータ,@,@,住居,316電力量,@,@,@,@,1152,824,328,20100801,20100831
3,電気メータ,@,@,住居,317電力量,@,@,@,@,719,528,191,20100801,20100831
3,電気メータ,@,@,住居,319電力量,@,@,@,@,2196,1905,291,20100801,20100831
3,電気メータ,@,@,住居,320電力量,@,@,@,@,3591,3128,463,20100801,20100831
3,電気メータ,@,@,住居,401電力量,@,@,@,@,2055,1236,819,20100801,20100831
3,電気メータ,@,@,住居,409電力量,@,@,@,@,1190,820,370,20100801,20100831
3,電気メータ,@,@,住居,605電力量,@,@,@,@,1094,893,201,20100801,20100831
3,電気メータ,@,@,住居,606電力量,@,@,@,@,1456,1178,278,20100801,20100831
3,電気メータ,@,@,住居,608電力量,@,@,@,@,1880,1571,309,20100801,20100831
3,電気メータ,@,@,住居,609電力量,@,@,@,@,1320,1153,167,20100801,20100831
3,電気メータ,@,@,住居,610電力量,@,@,@,@,973,851,122,20100801,20100831
3,電気メータ,@,@,住居,611電力量,@,@,@,@,802,585,217,20100801,20100831
3,電気メータ,@,@,住居,612電力量,@,@,@,@,1537,1221,316,20100801,20100831
3,電気メータ,@,@,住居,613電力量,@,@,@,@,1637,1510,127,20100801,20100831
3,電気メータ,@,@,住居,615電力量,@,@,@,@,1707,1316,391,20100801,20100831
3,電気メータ,@,@,住居,616電力量,@,@,@,@,1436,1098,338,20100801,20100831
3,電気メータ,@,@,住居,619電力量,@,@,@,@,2533,2256,277,20100801,20100831
3,電気メータ,@,@,住居,620電力量,@,@,@,@,2931,2317,614,20100801,20100831
3,電気メータ,@,@,住居,621電力量,@,@,@,@,1931,1546,385,20100801,20100831
3,電気メータ,@,@,住居,805電力量,@,@,@,@,1217,912,305,20100801,20100831
3,電気メータ,@,@,住居,813電力量,@,@,@,@,775,461,314,20100801,20100831
3,電気メータ,@,@,住居,815電力量,@,@,@,@,2899,2412,487,20100801,20100831
3,電気メータ,@,@,住居,817電力量,@,@,@,@,2572,2183,389,20100801,20100831
3,電気メータ,@,@,住居,819電力量,@,@,@,@,1817,1526,291,20100801,20100831
3,電気メータ,@,@,住居,210電力量,@,@,@,@,546,312,234,20100901,20100930
3,電気メータ,@,@,住居,211電力量,@,@,@,@,360,178,182,20100901,20100930
3,電気メータ,@,@,住居,212電力量,@,@,@,@,1764,1566,198,20100901,20100930
3,電気メータ,@,@,住居,213電力量,@,@,@,@,1636,1465,171,20100901,20100930
3,電気メータ,@,@,住居,214電力量,@,@,@,@,1383,1192,191,20100901,20100930
3,電気メータ,@,@,住居,215電力量,@,@,@,@,1096,935,161,20100901,20100930
3,電気メータ,@,@,住居,216電力量,@,@,@,@,479,405,74,20100901,20100930
3,電気メータ,@,@,住居,217電力量,@,@,@,@,1544,1302,242,20100901,20100930
3,電気メータ,@,@,住居,218電力量,@,@,@,@,715,576,139,20100901,20100930
3,電気メータ,@,@,住居,220電力量,@,@,@,@,804,464,340,20100901,20100930
3,電気メータ,@,@,住居,312電力量,@,@,@,@,2023,1738,285,20100901,20100930
3,電気メータ,@,@,住居,314電力量,@,@,@,@,2398,2164,234,20100901,20100930
3,電気メータ,@,@,住居,315電力量,@,@,@,@,1134,931,203,20100901,20100930
3,電気メータ,@,@,住居,316電力量,@,@,@,@,1378,1152,226,20100901,20100930
3,電気メータ,@,@,住居,317電力量,@,@,@,@,875,719,156,20100901,20100930
3,電気メータ,@,@,住居,318電力量,@,@,@,@,418,189,229,20100907,20100930
3,電気メータ,@,@,住居,319電力量,@,@,@,@,2588,2196,392,20100901,20100930
3,電気メータ,@,@,住居,320電力量,@,@,@,@,3947,3591,356,20100901,20100930
3,電気メータ,@,@,住居,401電力量,@,@,@,@,2644,2055,589,20100901,20100930
3,電気メータ,@,@,住居,409電力量,@,@,@,@,1481,1190,291,20100901,20100930
3,電気メータ,@,@,住居,509電力量,@,@,@,@,352,222,130,20100917,20100930
3,電気メータ,@,@,住居,605電力量,@,@,@,@,1264,1094,170,20100901,20100930
3,電気メータ,@,@,住居,606電力量,@,@,@,@,1670,1456,214,20100901,20100930
3,電気メータ,@,@,住居,608電力量,@,@,@,@,2139,1880,259,20100901,20100930
3,電気メータ,@,@,住居,609電力量,@,@,@,@,1465,1320,145,20100901,20100930
3,電気メータ,@,@,住居,610電力量,@,@,@,@,1085,973,112,20100901,20100930
3,電気メータ,@,@,住居,611電力量,@,@,@,@,1005,802,203,20100901,20100930
3,電気メータ,@,@,住居,612電力量,@,@,@,@,1779,1537,242,20100901,20100930
3,電気メータ,@,@,住居,613電力量,@,@,@,@,1841,1637,204,20100901,20100930
3,電気メータ,@,@,住居,615電力量,@,@,@,@,1980,1707,273,20100901,20100930
3,電気メータ,@,@,住居,616電力量,@,@,@,@,1690,1436,254,20100901,20100930
3,電気メータ,@,@,住居,617電力量,@,@,@,@,256,229,27,20100925,20100930
3,電気メータ,@,@,住居,619電力量,@,@,@,@,2828,2533,295,20100901,20100930
3,電気メータ,@,@,住居,620電力量,@,@,@,@,3481,2931,550,20100901,20100930
3,電気メータ,@,@,住居,621電力量,@,@,@,@,2198,1931,267,20100901,20100930
3,電気メータ,@,@,住居,712電力量,@,@,@,@,195,190,5,20100901,20100930
3,電気メータ,@,@,住居,715電力量,@,@,@,@,546,268,278,20100901,20100930
3,電気メータ,@,@,住居,805電力量,@,@,@,@,1457,1217,240,20100901,20100930
3,電気メータ,@,@,住居,813電力量,@,@,@,@,1013,775,238,20100901,20100930
3,電気メータ,@,@,住居,815電力量,@,@,@,@,3230,2899,331,20100901,20100930
3,電気メータ,@,@,住居,817電力量,@,@,@,@,2856,2572,284,20100901,20100930
3,電気メータ,@,@,住居,819電力量,@,@,@,@,2002,1817,185,20100901,20100930
3,電気メータ,@,@,住居,210電力量,@,@,@,@,819,546,273,20101001,20101031
3,電気メータ,@,@,住居,211電力量,@,@,@,@,528,360,168,20101001,20101031
3,電気メータ,@,@,住居,212電力量,@,@,@,@,1952,1764,188,20101001,20101031
3,電気メータ,@,@,住居,213電力量,@,@,@,@,1803,1636,167,20101001,20101031
3,電気メータ,@,@,住居,214電力量,@,@,@,@,1516,1383,133,20101001,20101031
3,電気メータ,@,@,住居,215電力量,@,@,@,@,1251,1096,155,20101001,20101031
3,電気メータ,@,@,住居,216電力量,@,@,@,@,486,479,7,20101001,20101031
3,電気メータ,@,@,住居,217電力量,@,@,@,@,1760,1544,216,20101001,20101031
3,電気メータ,@,@,住居,218電力量,@,@,@,@,826,715,111,20101001,20101031
3,電気メータ,@,@,住居,220電力量,@,@,@,@,1174,804,370,20101001,20101031
3,電気メータ,@,@,住居,311電力量,@,@,@,@,240,108,132,20101005,20101031
3,電気メータ,@,@,住居,312電力量,@,@,@,@,2240,2023,217,20101001,20101031
3,電気メータ,@,@,住居,314電力量,@,@,@,@,2591,2398,193,20101001,20101031
3,電気メータ,@,@,住居,315電力量,@,@,@,@,1314,1134,180,20101001,20101031
3,電気メータ,@,@,住居,316電力量,@,@,@,@,1548,1378,170,20101001,20101031
3,電気メータ,@,@,住居,317電力量,@,@,@,@,1013,875,138,20101001,20101031
3,電気メータ,@,@,住居,318電力量,@,@,@,@,667,418,249,20101001,20101031
3,電気メータ,@,@,住居,319電力量,@,@,@,@,2941,2588,353,20101001,20101031
3,電気メータ,@,@,住居,320電力量,@,@,@,@,4286,3947,339,20101001,20101031
3,電気メータ,@,@,住居,401電力量,@,@,@,@,3040,2644,396,20101001,20101031
3,電気メータ,@,@,住居,409電力量,@,@,@,@,1668,1481,187,20101001,20101031
3,電気メータ,@,@,住居,418電力量,@,@,@,@,362,324,38,20101025,20101031
3,電気メータ,@,@,住居,504電力量,@,@,@,@,116,108,8,20101028,20101031
3,電気メータ,@,@,住居,506電力量,@,@,@,@,133,133,0,20101001,20101031
3,電気メータ,@,@,住居,509電力量,@,@,@,@,527,352,175,20101001,20101031
3,電気メータ,@,@,住居,511電力量,@,@,@,@,427,343,84,20101020,20101031
3,電気メータ,@,@,住居,515電力量,@,@,@,@,477,224,253,20101011,20101031
3,電気メータ,@,@,住居,603電力量,@,@,@,@,139,139,0,20101001,20101031
3,電気メータ,@,@,住居,605電力量,@,@,@,@,1398,1264,134,20101001,20101031
3,電気メータ,@,@,住居,606電力量,@,@,@,@,1850,1670,180,20101001,20101031
3,電気メータ,@,@,住居,608電力量,@,@,@,@,2336,2139,197,20101001,20101031
3,電気メータ,@,@,住居,609電力量,@,@,@,@,1611,1465,146,20101001,20101031
3,電気メータ,@,@,住居,610電力量,@,@,@,@,1197,1085,112,20101001,20101031
3,電気メータ,@,@,住居,611電力量,@,@,@,@,1094,1005,89,20101001,20101031
3,電気メータ,@,@,住居,612電力量,@,@,@,@,1992,1779,213,20101001,20101031
3,電気メータ,@,@,住居,613電力量,@,@,@,@,2077,1841,236,20101001,20101031
3,電気メータ,@,@,住居,614電力量,@,@,@,@,880,628,252,20101001,20101031
3,電気メータ,@,@,住居,615電力量,@,@,@,@,2177,1980,197,20101001,20101031
3,電気メータ,@,@,住居,616電力量,@,@,@,@,1900,1690,210,20101001,20101031
3,電気メータ,@,@,住居,617電力量,@,@,@,@,411,256,155,20101001,20101031
3,電気メータ,@,@,住居,619電力量,@,@,@,@,3307,2828,479,20101001,20101031
3,電気メータ,@,@,住居,620電力量,@,@,@,@,3961,3481,480,20101001,20101031
3,電気メータ,@,@,住居,621電力量,@,@,@,@,2398,2198,200,20101001,20101031
3,電気メータ,@,@,住居,712電力量,@,@,@,@,202,200,2,20101029,20101031
3,電気メータ,@,@,住居,713電力量,@,@,@,@,192,169,23,20101028,20101031
3,電気メータ,@,@,住居,715電力量,@,@,@,@,762,546,216,20101001,20101031
3,電気メータ,@,@,住居,805電力量,@,@,@,@,1622,1457,165,20101001,20101031
3,電気メータ,@,@,住居,813電力量,@,@,@,@,1202,1013,189,20101001,20101031
3,電気メータ,@,@,住居,815電力量,@,@,@,@,3462,3230,232,20101001,20101031
3,電気メータ,@,@,住居,817電力量,@,@,@,@,2989,2856,133,20101001,20101031
3,電気メータ,@,@,住居,819電力量,@,@,@,@,2108,2002,106,20101001,20101031
3,電気メータ,@,@,住居,210電力量,@,@,@,@,1226,819,407,20101101,20101130
3,電気メータ,@,@,住居,211電力量,@,@,@,@,742,528,214,20101101,20101130
3,電気メータ,@,@,住居,212電力量,@,@,@,@,2156,1952,204,20101101,20101130
3,電気メータ,@,@,住居,213電力量,@,@,@,@,1985,1803,182,20101101,20101130
3,電気メータ,@,@,住居,214電力量,@,@,@,@,1665,1516,149,20101101,20101130
3,電気メータ,@,@,住居,215電力量,@,@,@,@,1447,1251,196,20101101,20101130
3,電気メータ,@,@,住居,216電力量,@,@,@,@,518,486,32,20101101,20101130
3,電気メータ,@,@,住居,217電力量,@,@,@,@,1975,1760,215,20101101,20101130
3,電気メータ,@,@,住居,218電力量,@,@,@,@,940,826,114,20101101,20101130
3,電気メータ,@,@,住居,220電力量,@,@,@,@,1531,1174,357,20101101,20101130
3,電気メータ,@,@,住居,311電力量,@,@,@,@,383,240,143,20101101,20101130
3,電気メータ,@,@,住居,312電力量,@,@,@,@,2555,2240,315,20101101,20101130
3,電気メータ,@,@,住居,314電力量,@,@,@,@,2807,2591,216,20101101,20101130
3,電気メータ,@,@,住居,315電力量,@,@,@,@,1473,1314,159,20101101,20101130
3,電気メータ,@,@,住居,316電力量,@,@,@,@,1683,1548,135,20101101,20101130
3,電気メータ,@,@,住居,317電力量,@,@,@,@,1190,1013,177,20101101,20101130
3,電気メータ,@,@,住居,318電力量,@,@,@,@,932,667,265,20101101,20101130
3,電気メータ,@,@,住居,319電力量,@,@,@,@,3303,2941,362,20101101,20101130
3,電気メータ,@,@,住居,320電力量,@,@,@,@,4708,4286,422,20101101,20101130
3,電気メータ,@,@,住居,401電力量,@,@,@,@,3403,3040,363,20101101,20101130
3,電気メータ,@,@,住居,408電力量,@,@,@,@,353,206,147,20101118,20101130
3,電気メータ,@,@,住居,409電力量,@,@,@,@,1849,1668,181,20101101,20101130
3,電気メータ,@,@,住居,418電力量,@,@,@,@,521,362,159,20101101,20101130
3,電気メータ,@,@,住居,504電力量,@,@,@,@,165,116,49,20101101,20101130
3,電気メータ,@,@,住居,506電力量,@,@,@,@,134,133,1,20101101,20101130
3,電気メータ,@,@,住居,509電力量,@,@,@,@,776,527,249,20101101,20101130
3,電気メータ,@,@,住居,511電力量,@,@,@,@,619,427,192,20101101,20101130
3,電気メータ,@,@,住居,515電力量,@,@,@,@,859,477,382,20101101,20101130
3,電気メータ,@,@,住居,605電力量,@,@,@,@,1517,1398,119,20101101,20101130
3,電気メータ,@,@,住居,606電力量,@,@,@,@,2073,1850,223,20101101,20101130
3,電気メータ,@,@,住居,608電力量,@,@,@,@,2539,2336,203,20101101,20101130
3,電気メータ,@,@,住居,609電力量,@,@,@,@,1740,1611,129,20101101,20101130
3,電気メータ,@,@,住居,610電力量,@,@,@,@,1302,1197,105,20101101,20101130
3,電気メータ,@,@,住居,611電力量,@,@,@,@,1159,1094,65,20101101,20101130
3,電気メータ,@,@,住居,612電力量,@,@,@,@,2180,1992,188,20101101,20101130
3,電気メータ,@,@,住居,613電力量,@,@,@,@,2384,2077,307,20101101,20101130
3,電気メータ,@,@,住居,614電力量,@,@,@,@,1215,880,335,20101101,20101130
3,電気メータ,@,@,住居,615電力量,@,@,@,@,2354,2177,177,20101101,20101130
3,電気メータ,@,@,住居,616電力量,@,@,@,@,2158,1900,258,20101101,20101130
3,電気メータ,@,@,住居,617電力量,@,@,@,@,583,411,172,20101101,20101130
3,電気メータ,@,@,住居,618電力量,@,@,@,@,423,230,193,20101112,20101130
3,電気メータ,@,@,住居,619電力量,@,@,@,@,4179,3307,872,20101101,20101130
3,電気メータ,@,@,住居,620電力量,@,@,@,@,4522,3961,561,20101101,20101130
